year,crop,region,sort,area,production,kg/10a,areaLQ,productionLQ
2011,자두,봉평면,과실류,0,0,0,,
2011,자두,용평면,과실류,0,0,0,,
2011,자두,진부면,과실류,0,0,0,,
2011,자두,평창읍,과실류,0,0,0,,
2011,조,대관령면,잡곡,0.09,0.09,100,0.066748446,0.052634918
2011,조,대화면,잡곡,2.03,2.03,100,1.272664842,1.246656688
2011,조,미탄면,잡곡,1.09,1.09,100,2.372889695,3.431404343
2011,조,방림면,잡곡,1.77,1.77,100,1.25091509,1.016334551
2011,조,봉평면,잡곡,1.09,1.09,100,0.86569026,0.841899751
2011,조,용평면,잡곡,1,1,100,1.054845626,1.016425473
2011,조,진부면,잡곡,0.18,0.18,100,0.102212104,0.094920174
2011,조,평창읍,잡곡,2.84,2.84,100,2.177754878,5.485958761
2011,참깨,대관령면,특용작물,0,0,0,0,0
2011,참깨,대화면,특용작물,0,0,0,0,0
2011,참깨,미탄면,특용작물,5,3,60,15.6896835,22.6886434
2011,참깨,방림면,특용작물,0,0,0,0,0
2011,참깨,봉평면,특용작물,0,0,0,0,0
2011,참깨,용평면,특용작물,0,0,0,0,0
2011,참깨,진부면,특용작물,0,0,0,0,0
2011,참깨,평창읍,특용작물,2,1.2,60,2.210618382,5.568744859
2011,콩,대관령면,두류,6,9.9,165,0.149664849,0.117995345
2011,콩,대화면,두류,74.9,123.6,165,1.579318556,1.546918894
2011,콩,미탄면,두류,54.7,90.3,165,4.005053209,5.793371638
2011,콩,방림면,두류,26.4,43.6,165,0.627521202,0.510209044
2011,콩,봉평면,두류,30.5,50.3,165,0.814715134,0.791771942
2011,콩,용평면,두류,20.4,33.7,165,0.723750681,0.698077566
2011,콩,진부면,두류,18,29.7,165,0.343773377,0.319183703
2011,콩,평창읍,두류,69.1,114,165,1.782126852,4.487839222
2011,토마토,대관령면,과채류,0,0,0,0,0
2011,토마토,대화면,과채류,2,132,6600,0.903672643,0.885205206
2011,토마토,미탄면,과채류,1,66,6600,1.56896835,2.26886434
2011,토마토,방림면,과채류,4,264,6600,2.037406499,1.655337468
2011,토마토,봉평면,과채류,1,66,6600,0.572399392,0.55666897
2011,토마토,용평면,과채류,1,66,6600,0.760242312,0.732552359
2011,토마토,진부면,과채류,5,330,6600,2.046270103,1.900286815
2011,토마토,평창읍,과채류,0,0,0,0,0
2011,파,대관령면,조미채류,58,1334,2300,2.855447774,2.251681769
2011,파,대화면,조미채류,4,92,2300,0.166466013,0.163064117
2011,파,미탄면,조미채류,0,0,0,0,0
2011,파,방림면,조미채류,0,0,0,0,0
2011,파,봉평면,조미채류,4,92,2300,0.210883986,0.205088568
2011,파,용평면,조미채류,6,138,2300,0.420133909,0.404831567
2011,파,진부면,조미채류,70,1610,2300,2.638611449,2.45036984
2011,파,평창읍,조미채류,10,230,2300,0.50902397,1.282276777
2011,팥,대관령면,두류,0,0,0,0,0
2011,팥,대화면,두류,11.3,12.4,110,1.187383822,1.162417729
2011,팥,미탄면,두류,11.3,12.4,110,4.123102874,5.958772305
2011,팥,방림면,두류,12.2,13.4,110,1.445137168,1.174513272
2011,팥,봉평면,두류,4.7,5.2,110,0.625645847,0.613093813
2011,팥,용평면,두류,3.8,4.1,110,0.671842043,0.636134726
2011,팥,진부면,두류,2.8,3.1,110,0.26649099,0.24953842
2011,팥,평창읍,두류,14.1,15.5,110,1.812192976,4.570414654
2011,포도,대관령면,과실류,0,0,0,0,0
2011,포도,대화면,과실류,0,0,0,0,0
2011,포도,미탄면,과실류,0,0,0,0,0
2011,포도,방림면,과실류,0,0,0,0,0
2011,포도,봉평면,과실류,0,0,0,0,0
2011,포도,용평면,과실류,0,0,0,0,0
2011,포도,진부면,과실류,0,0,0,0,0
2011,포도,평창읍,과실류,1,18,2000,7.737164337,19.49060701
2011,호박,대관령면,과채류,0,0,0,0,0
2011,호박,대화면,과채류,4,132,3300,1.2651417,1.239287289
2011,호박,미탄면,과채류,2,66,3300,2.19655569,3.176410075
2011,호박,방림면,과채류,6,198,3300,2.139276824,1.738104342
2011,호박,봉평면,과채류,4,132,3300,1.602718297,1.558673116
2011,호박,용평면,과채류,2,66,3300,1.064339237,1.025573302
2011,호박,진부면,과채류,2,66,3300,0.572955629,0.532080308
2011,호박,평창읍,과채류,0,0,0,0,0
2012,감자,대관령면,서류,370,10360,2800,1.356851291,1.05808629
2012,감자,대화면,서류,192,5280,2750,0.600457832,0.603062395
2012,감자,미탄면,서류,20,540,2700,0.17796682,0.26233063
2012,감자,방림면,서류,111,2997,2700,0.37424745,0.287259616
2012,감자,봉평면,서류,345,9763.5,2830,1.414152153,1.422869817
2012,감자,용평면,서류,330,9273,2810,1.677782402,1.931571315
2012,감자,진부면,서류,669,19026.4,2844,1.786512266,1.507646749
2012,감자,평창읍,서류,40,1080,2700,0.153577494,0.36008888
2012,겉보리,대관령면,맥류,0,0,0,0,0
2012,겉보리,대화면,맥류,1,2,200,3.247788846,3.330543424
2012,겉보리,미탄면,맥류,1,2,200,9.240927152,14.16582975
2012,겉보리,방림면,맥류,0,0,0,0,0
2012,겉보리,봉평면,맥류,0,0,0,0,0
2012,겉보리,용평면,맥류,0,0,0,0,0
2012,겉보리,진부면,맥류,0,0,0,0,0
2012,겉보리,평창읍,맥류,0,0,0,0,0
2012,고구마,대관령면,서류,0,0,0,0,0
2012,고구마,대화면,서류,1,15.4,1540,0.499659823,0.512391296
2012,고구마,미탄면,서류,3,46.2,1540,4.265043301,6.53807527
2012,고구마,방림면,서류,2,30.8,1540,1.077355446,0.859985735
2012,고구마,봉평면,서류,1,15.4,1540,0.654892758,0.653782143
2012,고구마,용평면,서류,1,15.4,1540,0.812296981,0.934466863
2012,고구마,진부면,서류,1,15.4,1540,0.426651256,0.355480998
2012,고구마,평창읍,서류,4,61.6,1540,2.453695807,5.98300498
2012,고추,대관령면,조미채류,23,46,200,0.689701458,0.539351911
2012,고추,대화면,조미채류,55,110,200,1.406522729,1.442361325
2012,고추,미탄면,조미채류,29,58,200,2.110132972,3.23471703
2012,고추,방림면,조미채류,30,60,200,0.82710359,0.660225269
2012,고추,봉평면,조미채류,30,60,200,1.005543999,1.003838724
2012,고추,용평면,조미채류,31,62,200,1.288801903,1.48263837
2012,고추,진부면,조미채류,31,62,200,0.67693093,0.56401119
2012,고추,평창읍,조미채류,25,50,200,0.784892852,1.913854939
2012,기타과실류,대관령면,과실류,0,0,0,,
2012,기타과실류,대화면,과실류,0,0,0,,
2012,기타과실류,미탄면,과실류,0,0,0,,
2012,기타과실류,방림면,과실류,0,0,0,,
2012,기타과실류,봉평면,과실류,0,0,0,,
2012,기타과실류,용평면,과실류,0,0,0,,
2012,기타과실류,진부면,과실류,0,0,0,,
2012,기타과실류,평창읍,과실류,0,0,0,,
2012,기타두류,대관령면,두류,0,0,0,0,0
2012,기타두류,대화면,두류,4,3.6,90,0.999319645,1.024782592
2012,기타두류,미탄면,두류,3,2.7,90,2.132521651,3.269037635
2012,기타두류,방림면,두류,3,2.7,90,0.808016584,0.644989301
2012,기타두류,봉평면,두류,5,4.5,90,1.637231896,1.634455358
2012,기타두류,용평면,두류,1,0.9,90,0.406148491,0.467233432
2012,기타두류,진부면,두류,0,0,0,0,0
2012,기타두류,평창읍,두류,10,9,90,3.067119759,7.478756225
2012,기타잡곡,대관령면,잡곡,1,1.3,125,0.476043941,0.385234698
2012,기타잡곡,대화면,잡곡,2,2.5,125,0.811947212,0.828493389
2012,기타잡곡,미탄면,잡곡,2,2.5,125,2.310231788,3.523838247
2012,기타잡곡,방림면,잡곡,4,5,125,1.7507026,1.390524198
2012,기타잡곡,봉평면,잡곡,2,2.5,125,1.064200732,1.057110431
2012,기타잡곡,용평면,잡곡,2,2.5,125,1.319982594,1.510953884
2012,기타잡곡,진부면,잡곡,1,1.3,125,0.346654146,0.298887008
2012,기타잡곡,평창읍,잡곡,2,2.5,125,0.996813922,2.418503257
2012,녹두,대관령면,두류,0,0,0,0,0
2012,녹두,대화면,두류,0.1,0.1,90,0.324778885,0.350583518
2012,녹두,미탄면,두류,0.5,0.5,90,4.620463576,7.45569987
2012,녹두,방림면,두류,0.3,0.3,90,1.05042156,0.882616938
2012,녹두,봉평면,두류,0.1,0.1,90,0.425680293,0.447324624
2012,녹두,용평면,두류,0,0,0,0,0
2012,녹두,진부면,두류,0,0,0,0,0
2012,녹두,평창읍,두류,1,0.9,90,3.987255686,9.210678719
2012,논벼,대관령면,미곡,0,0,0,0,0
2012,논벼,대화면,미곡,116,557,480.2,1.638015244,1.680355695
2012,논벼,미탄면,미곡,11,53,481.8,0.441957386,0.680062479
2012,논벼,방림면,미곡,13,62,476.9,0.197905511,0.156962976
2012,논벼,봉평면,미곡,45,216,480,0.832852747,0.831440334
2012,논벼,용평면,미곡,23,110,478.3,0.527993038,0.605202724
2012,논벼,진부면,미곡,1,5,500,0.012057536,0.010464794
2012,논벼,평창읍,미곡,251,1205,480.1,4.351309466,10.61184024
2012,당근,대관령면,근채류,30,750,0,3.311610025,2.589704828
2012,당근,대화면,근채류,8,200,0,0.753110457,0.772299924
2012,당근,미탄면,근채류,0,0,0,0,0
2012,당근,방림면,근채류,0,0,0,0,0
2012,당근,봉평면,근채류,9,225,0,1.110470329,1.108587113
2012,당근,용평면,근채류,0,0,0,0,0
2012,당근,진부면,근채류,22,550,0,1.768438541,1.473442978
2012,당근,평창읍,근채류,0,0,0,0,0
2012,들깨,대관령면,특용작물,1,0.7,74,0.09815339,0.072260395
2012,들깨,대화면,특용작물,4,3,74.3,0.334823592,0.346330339
2012,들깨,미탄면,특용작물,42,31.2,74.2,10.00306547,15.31971883
2012,들깨,방림면,특용작물,0,0,0,0,0
2012,들깨,봉평면,특용작물,4.4,3.3,74.1,0.482730229,0.48608759
2012,들깨,용평면,특용작물,1.7,1.3,74.1,0.231337156,0.2737
2012,들깨,진부면,특용작물,15.6,11.6,74.2,1.115011273,0.929056058
2012,들깨,평창읍,특용작물,8.9,6.6,74.2,0.914602464,2.224184694
2012,딸기,대관령면,과채류,10,225,0,5.859002351,4.437656453
2012,딸기,대화면,과채류,0,0,0,0,0
2012,딸기,미탄면,과채류,0,0,0,0,0
2012,딸기,방림면,과채류,0,0,0,0,0
2012,딸기,봉평면,과채류,0,0,0,0,0
2012,딸기,용평면,과채류,3,77,0,2.436890943,3.097355398
2012,딸기,진부면,과채류,0,0,0,0,0
2012,딸기,평창읍,과채류,0,0,0,0,0
2012,마늘,대관령면,조미채류,0,0,0,0,0
2012,마늘,대화면,조미채류,3,24,800,2.783819011,2.854751506
2012,마늘,미탄면,조미채류,2,16,800,5.280529801,8.094759859
2012,마늘,방림면,조미채류,1,8,800,1.000401485,0.798558182
2012,마늘,봉평면,조미채류,0,0,0,0,0
2012,마늘,용평면,조미채류,0,0,0,0,0
2012,마늘,진부면,조미채류,0,0,0,0,0
2012,마늘,평창읍,조미채류,1,8,800,1.13921591,2.777823741
2012,메밀,대관령면,잡곡,1,1,95,0.069242755,0.056835125
2012,메밀,대화면,잡곡,5,4.8,95,0.295253531,0.305087947
2012,메밀,미탄면,잡곡,5,4.8,95,0.840084287,1.29763326
2012,메밀,방림면,잡곡,4,3.8,95,0.254647651,0.202687478
2012,메밀,봉평면,잡곡,69,65.6,95,5.340352765,5.320089808
2012,메밀,용평면,잡곡,23,21.9,95,2.207970885,2.538575535
2012,메밀,진부면,잡곡,1,1,95,0.050422421,0.044095925
2012,메밀,평창읍,잡곡,2,1.9,95,0.144991116,0.352529158
2012,무,대관령면,근채류,92,2666,2897.8,1.760644928,1.309437789
2012,무,대화면,근채류,77,2386,3098.7,1.256682116,1.310575841
2012,무,미탄면,근채류,21,637,3033.3,0.975173217,1.488188926
2012,무,방림면,근채류,58,1895,3267.2,1.020510058,0.873495035
2012,무,봉평면,근채류,70,2088,2982.9,1.497367864,1.463367898
2012,무,용평면,근채류,30,950,3166.7,0.795969404,0.951650512
2012,무,진부면,근채류,46,1345,2923.9,0.641048873,0.512541045
2012,무,평창읍,근채류,4,160,4000,0.080145843,0.256548412
2012,배,대관령면,과실류,0,0,0,0,0
2012,배,대화면,과실류,0,0,0,0,0
2012,배,미탄면,과실류,4,72,0,14.78548344,21.24874463
2012,배,방림면,과실류,0,0,0,0,0
2012,배,봉평면,과실류,0,0,0,0,0
2012,배,용평면,과실류,0,0,0,0,0
2012,배,진부면,과실류,0,0,0,0,0
2012,배,평창읍,과실류,1,24,0,1.594902275,4.861191546
2012,배추,대관령면,엽채류,239,7887,3300,1.057752487,0.820754137
2012,배추,대화면,엽채류,327,11243,3438.2,1.234197505,1.308429852
2012,배추,미탄면,엽채류,58,2287,3943.1,0.62286319,1.132038809
2012,배추,방림면,엽채류,591,21780,3685.3,2.404800085,2.127088779
2012,배추,봉평면,엽채류,110,3699,3362.7,0.544158422,0.549267466
2012,배추,용평면,엽채류,94,162,172.3,0.576773336,0.03438313
2012,배추,진부면,엽채류,243,7775,3199.6,0.783144288,0.627745023
2012,배추,평창읍,엽채류,59,2404,4074.6,0.27338534,0.816695807
2012,복숭아,대관령면,과실류,0,0,0,,
2012,복숭아,대화면,과실류,0,0,0,,
2012,복숭아,미탄면,과실류,0,0,0,,
2012,복숭아,방림면,과실류,0,0,0,,
2012,복숭아,봉평면,과실류,0,0,0,,
2012,복숭아,용평면,과실류,0,0,0,,
2012,복숭아,진부면,과실류,0,0,0,,
2012,복숭아,평창읍,과실류,0,0,0,,
2012,사과,대관령면,과실류,2,29,1450,0.411713679,0.284568883
2012,사과,대화면,과실류,2,30,1500,0.351112308,0.329213518
2012,사과,미탄면,과실류,5,62,1240,2.497547879,2.89384331
2012,사과,방림면,과실류,4,54,1350,0.757060584,0.497289939
2012,사과,봉평면,과실류,0,0,0,0,0
2012,사과,용평면,과실류,0,0,0,0,0
2012,사과,진부면,과실류,8,144,1800,1.199235964,1.096310426
2012,사과,평창읍,과실류,16,288,1800,3.44843735,9.225852819
2012,상추,대관령면,엽채류,3,54,1800,0.84630034,0.661813456
2012,상추,대화면,엽채류,5,90,1800,1.202884758,1.233534601
2012,상추,미탄면,엽채류,0,0,0,0,0
2012,상추,방림면,엽채류,11,198,1800,2.852996829,2.27736963
2012,상추,봉평면,엽채류,0,0,0,0,0
2012,상추,용평면,엽채류,0,0,0,0,0
2012,상추,진부면,엽채류,8,144,1800,1.643397432,1.369260141
2012,상추,평창읍,엽채류,0,0,0,0,0
2012,생강,대관령면,조미채류,0,0,0,,
2012,생강,대화면,조미채류,0,0,0,,
2012,생강,미탄면,조미채류,0,0,0,,
2012,생강,방림면,조미채류,0,0,0,,
2012,생강,봉평면,조미채류,0,0,0,,
2012,생강,용평면,조미채류,0,0,0,,
2012,생강,진부면,조미채류,0,0,0,,
2012,생강,평창읍,조미채류,0,0,0,,
2012,수박,대관령면,과채류,0,0,0,0,0
2012,수박,대화면,과채류,0,0,0,0,0
2012,수박,미탄면,과채류,0,0,0,0,0
2012,수박,방림면,과채류,0,0,0,0,0
2012,수박,봉평면,과채류,0,0,0,0,0
2012,수박,용평면,과채류,0,0,0,0,0
2012,수박,진부면,과채류,0,0,0,0,0
2012,수박,평창읍,과채류,4,140,3500,7.974511373,19.44476619
2012,수수,대관령면,잡곡,1,1.2,119,0.507780204,0.397088074
2012,수수,대화면,잡곡,2,2.4,119,0.866077026,0.888144913
2012,수수,미탄면,잡곡,3,3.6,119,3.696370861,5.666331901
2012,수수,방림면,잡곡,3,3.6,119,1.40056208,1.117981455
2012,수수,봉평면,잡곡,2,2.4,119,1.135147448,1.133222382
2012,수수,용평면,잡곡,1,1.2,119,0.703990717,0.809871282
2012,수수,진부면,잡곡,1,1.2,119,0.369764422,0.308083532
2012,수수,평창읍,잡곡,2,2.4,119,1.063268183,2.592635491
2012,시금치,대관령면,엽채류,0,0,0,,
2012,시금치,대화면,엽채류,0,0,0,,
2012,시금치,미탄면,엽채류,0,0,0,,
2012,시금치,방림면,엽채류,0,0,0,,
2012,시금치,봉평면,엽채류,0,0,0,,
2012,시금치,용평면,엽채류,0,0,0,,
2012,시금치,진부면,엽채류,0,0,0,,
2012,시금치,평창읍,엽채류,0,0,0,,
2012,양배추,대관령면,엽채류,78,4133,5298.7,1.485257096,1.161530392
2012,양배추,대화면,엽채류,70,3709,5298.6,1.136726096,1.165705913
2012,양배추,미탄면,엽채류,25,1324,5296,1.155115894,1.769893233
2012,양배추,방림면,엽채류,30,1590,5300,0.52521078,0.419361733
2012,양배추,봉평면,엽채류,52,2755,5298.1,1.106768761,1.104803598
2012,양배추,용평면,엽채류,45,2384,5297.8,1.187984335,1.366471503
2012,양배추,진부면,엽채류,76,4027,5298.7,1.053828603,0.878068592
2012,양배추,평창읍,엽채류,24,1272,5300,0.478470682,1.167016259
2012,양파,대관령면,조미채류,1,50,0,0.952087882,0.744540138
2012,양파,대화면,조미채류,1,50,0,0.811947212,0.832635856
2012,양파,미탄면,조미채류,0,0,0,0,0
2012,양파,방림면,조미채류,0,0,0,0,0
2012,양파,봉평면,조미채류,0,0,0,0,0
2012,양파,용평면,조미채류,0,0,0,0,0
2012,양파,진부면,조미채류,6,300,0,4.15984975,3.465939732
2012,양파,평창읍,조미채류,0,0,0,0,0
2012,오이,대관령면,과채류,0,0,0,0,0
2012,오이,대화면,과채류,0,0,0,0,0
2012,오이,미탄면,과채류,2,120,0,9.240927152,14.16582975
2012,오이,방림면,과채류,0,0,0,0,0
2012,오이,봉평면,과채류,0,0,0,0,0
2012,오이,용평면,과채류,0,0,0,0,0
2012,오이,진부면,과채류,0,0,0,0,0
2012,오이,평창읍,과채류,2,120,0,3.987255686,9.722383093
2012,옥수수,대관령면,잡곡,5,25,499,0.060450024,0.047365617
2012,옥수수,대화면,잡곡,104,519,499,1.072285841,1.099657763
2012,옥수수,미탄면,잡곡,56,279.4,499,1.642831494,2.517929151
2012,옥수수,방림면,잡곡,68,339.3,499,0.7558589,0.603300318
2012,옥수수,봉평면,잡곡,44,219.6,499,0.594601044,0.593681934
2012,옥수수,용평면,잡곡,42,209.6,499,0.703990717,0.809922803
2012,옥수수,진부면,잡곡,31,154.7,499,0.272921359,0.227402454
2012,옥수수,평창읍,잡곡,280,1397.2,499,3.544227277,8.641843411
2012,자두,대관령면,과실류,0,0,0,,
2012,자두,대화면,과실류,0,0,0,,
2012,자두,미탄면,과실류,0,0,0,,
2012,자두,방림면,과실류,0,0,0,,
2012,자두,봉평면,과실류,0,0,0,,
2012,자두,용평면,과실류,0,0,0,,
2012,자두,진부면,과실류,0,0,0,,
2012,자두,평창읍,과실류,0,0,0,,
2012,조,대관령면,잡곡,0,0,0,0,0
2012,조,대화면,잡곡,3,3.15,105,1.948673308,1.998326054
2012,조,미탄면,잡곡,2,2.1,105,3.696370861,5.666331901
2012,조,방림면,잡곡,1,1.05,105,0.70028104,0.558990727
2012,조,봉평면,잡곡,1,1.05,105,0.851360586,0.849916786
2012,조,용평면,잡곡,0,0,0,0,0
2012,조,진부면,잡곡,0,0,0,0,0
2012,조,평창읍,잡곡,3,3.15,105,2.392353412,5.833429856
2012,참깨,대관령면,특용작물,0,0,0,0,0
2012,참깨,대화면,특용작물,5,3,0,2.640478737,2.700440614
2012,참깨,미탄면,특용작물,4,2.4,0,6.010359123,9.188646326
2012,참깨,방림면,특용작물,0,0,0,0,0
2012,참깨,봉평면,특용작물,0,0,0,0,0
2012,참깨,용평면,특용작물,0,0,0,0,0
2012,참깨,진부면,특용작물,1.3,0.8,0,0.586211889,0.499594916
2012,참깨,평창읍,특용작물,2,1.2,0,1.296668516,3.153205327
2012,콩,대관령면,두류,1,1.6,161,0.021638361,0.016861489
2012,콩,대화면,두류,79,127.2,161,1.457814312,1.499098102
2012,콩,미탄면,두류,67,107.2,160,3.51785295,5.37359147
2012,콩,방림면,두류,53,85.3,161,1.054400429,0.843628964
2012,콩,봉평면,두류,24,38.6,161,0.580473127,0.580445647
2012,콩,용평면,두류,25,40.3,161,0.74999011,0.866183988
2012,콩,진부면,두류,21,33.8,161,0.330897139,0.276359431
2012,콩,평창읍,두류,82,131.2,160,1.857698672,4.513717841
2012,토마토,대관령면,과채류,0,0,0,0,0
2012,토마토,대화면,과채류,3,190,6333.3,1.217920817,1.240790687
2012,토마토,미탄면,과채류,2,130,6500,2.310231788,3.61089778
2012,토마토,방림면,과채류,4,250,6250,1.7507026,1.370075312
2012,토마토,봉평면,과채류,1,65,6500,0.532100366,0.541613638
2012,토마토,용평면,과채류,1,65,6500,0.659991297,0.774141666
2012,토마토,진부면,과채류,5,320,6400,1.733270729,1.449804855
2012,토마토,평창읍,과채류,0,0,0,0,0
2012,파,대관령면,조미채류,58,1334,2300,2.906373535,2.426918862
2012,파,대화면,조미채류,4,92,2300,0.170936255,0.187177761
2012,파,미탄면,조미채류,0,0,0,0,0
2012,파,방림면,조미채류,0,0,0,0,0
2012,파,봉평면,조미채류,4,92,2300,0.224042259,0.238828175
2012,파,용평면,조미채류,6,138,2300,0.416836609,0.512044457
2012,파,진부면,조미채류,70,1610,2300,2.554293706,2.272515972
2012,파,평창읍,조미채류,10,8,80,0.524638906,0.047513173
2012,팥,대관령면,두류,0,0,0,0,0
2012,팥,대화면,두류,1,1.2,115,0.111992719,0.119481378
2012,팥,미탄면,두류,10,11.5,115,3.186526604,4.870165685
2012,팥,방림면,두류,5,5.8,115,0.603690552,0.484625743
2012,팥,봉평면,두류,1,1.2,115,0.146786308,0.152451442
2012,팥,용평면,두류,1,1.2,115,0.182066565,0.217902587
2012,팥,진부면,두류,0,0,0,0,0
2012,팥,평창읍,두류,40,46,115,5.499663016,13.37009334
2012,포도,대관령면,과실류,0,0,0,0,0
2012,포도,대화면,과실류,0,0,0,0,0
2012,포도,미탄면,과실류,0,0,0,0,0
2012,포도,방림면,과실류,0,0,0,0,0
2012,포도,봉평면,과실류,0,0,0,0,0
2012,포도,용평면,과실류,0,0,0,0,0
2012,포도,진부면,과실류,0,0,0,0,0
2012,포도,평창읍,과실류,1,21,0,7.974511373,19.44476619
2012,호박,대관령면,과채류,0,0,0,,
2012,호박,대화면,과채류,0,0,0,,
2012,호박,미탄면,과채류,0,0,0,,
2012,호박,방림면,과채류,0,0,0,,
2012,호박,봉평면,과채류,0,0,0,,
2012,호박,용평면,과채류,0,0,0,,
2012,호박,진부면,과채류,0,0,0,,
2012,호박,평창읍,과채류,0,0,0,,
2013,감자,대관령면,서류,395,10969.2,2777,1.495354535,1.147664208
2013,감자,대화면,서류,84,2332.7,2777,0.355991561,0.329800815
2013,감자,미탄면,서류,33,916.4,2777,0.378460639,0.710716114
2013,감자,방림면,서류,110,3054.7,2777,0.340848944,0.334379465
2013,감자,봉평면,서류,359,9969.4,2777,1.609525568,1.423332745
2013,감자,용평면,서류,318,8830.9,2777,1.800281921,1.702932014
2013,감자,진부면,서류,535,14857,2777,1.735422205,1.469307098
2013,감자,평창읍,서류,31,860.9,2777,0.125505774,0.353708591
2013,겉보리,대관령면,맥류,0,0,0,0,0
2013,겉보리,대화면,맥류,0.5,1.3,250,1.975965062,1.866474176
2013,겉보리,미탄면,맥류,1.5,3.8,250,16.04157025,29.92819164
2013,겉보리,방림면,맥류,0,0,0,0,0
2013,겉보리,봉평면,맥류,0,0,0,0,0
2013,겉보리,용평면,맥류,0,0,0,0,0
2013,겉보리,진부면,맥류,0,0,0,0,0
2013,겉보리,평창읍,맥류,0,0,0,0,0
2013,고구마,대관령면,서류,0,0,0,0,0
2013,고구마,대화면,서류,3,46.7,1555,1.82396775,1.691159379
2013,고구마,미탄면,서류,2.6,40.4,1555,4.277752066,8.025410752
2013,고구마,방림면,서류,4,62.2,1555,1.778135048,1.743958879
2013,고구마,봉평면,서류,0,0,0,0,0
2013,고구마,용평면,서류,0.2,3.1,1555,0.162434726,0.153118921
2013,고구마,진부면,서류,0.5,7.8,1555,0.232678822,0.197583593
2013,고구마,평창읍,서류,2.7,42,1555,1.568199323,4.419946504
2013,고추,대관령면,조미채류,3,54.9,183,0.110605924,0.08487992
2013,고추,대화면,조미채류,35,641,183,1.444569758,1.33919432
2013,고추,미탄면,조미채류,7,128,183,0.781834581,1.466944844
2013,고추,방림면,조미채류,110,2013,183,3.319494933,3.256173531
2013,고추,봉평면,조미채류,11,201.3,183,0.480292909,0.424691851
2013,고추,용평면,조미채류,20,366,183,1.102690045,1.042956421
2013,고추,진부면,조미채류,2,36.6,183,0.063181717,0.053487866
2013,고추,평창읍,조미채류,3.5,64,183,0.138000327,0.388566726
2013,기타과실류,대관령면,과실류,0,0,0,,
2013,기타과실류,대화면,과실류,0,0,0,,
2013,기타과실류,미탄면,과실류,0,0,0,,
2013,기타과실류,방림면,과실류,0,0,0,,
2013,기타과실류,봉평면,과실류,0,0,0,,
2013,기타과실류,용평면,과실류,0,0,0,,
2013,기타과실류,진부면,과실류,0,0,0,,
2013,기타과실류,평창읍,과실류,0,0,0,,
2013,기타두류,대관령면,두류,0,0,0,,
2013,기타두류,대화면,두류,0,0,0,,
2013,기타두류,미탄면,두류,0,0,0,,
2013,기타두류,방림면,두류,0,0,0,,
2013,기타두류,봉평면,두류,0,0,0,,
2013,기타두류,용평면,두류,0,0,0,,
2013,기타두류,진부면,두류,0,0,0,,
2013,기타두류,평창읍,두류,0,0,0,,
2013,기타잡곡,대관령면,잡곡,0,0,0,,
2013,기타잡곡,대화면,잡곡,0,0,0,,
2013,기타잡곡,미탄면,잡곡,0,0,0,,
2013,기타잡곡,방림면,잡곡,0,0,0,,
2013,기타잡곡,봉평면,잡곡,0,0,0,,
2013,기타잡곡,용평면,잡곡,0,0,0,,
2013,기타잡곡,진부면,잡곡,0,0,0,,
2013,기타잡곡,평창읍,잡곡,0,0,0,,
2013,녹두,대관령면,두류,0,0,0,0,0
2013,녹두,대화면,두류,0.5,0.5,90,1.197554583,1.220386961
2013,녹두,미탄면,두류,0.7,0.6,90,4.537009767,8.033356703
2013,녹두,방림면,두류,2,1.8,90,3.502387216,3.401560951
2013,녹두,봉평면,두류,0,0,0,0,0
2013,녹두,용평면,두류,0,0,0,0,0
2013,녹두,진부면,두류,0,0,0,0,0
2013,녹두,평창읍,두류,0.1,0.1,90,0.228805737,0.709296177
2013,논벼,대관령면,미곡,0,0,0,0,0
2013,논벼,대화면,미곡,115,560,487,2.04717101,1.896623584
2013,논벼,미탄면,미곡,15,73,487,0.722593254,1.356232746
2013,논벼,방림면,미곡,23.3,113,487,0.303264136,0.296312355
2013,논벼,봉평면,미곡,34.7,169,487,0.653474691,0.577995435
2013,논벼,용평면,미곡,6.9,33.6,487,0.164081024,0.155214362
2013,논벼,진부면,미곡,1.1,5.4,487,0.01498787,0.012793091
2013,논벼,평창읍,미곡,248,1208,487,4.217446294,11.88940493
2013,당근,대관령면,근채류,30,672.3,2241,2.750783699,1.883367778
2013,당근,대화면,근채류,6,181,3019,0.615885214,0.685178225
2013,당근,미탄면,근채류,0,0,0,0,0
2013,당근,방림면,근채류,11,331,3019,0.825562701,0.970132757
2013,당근,봉평면,근채류,0,0,0,0,0
2013,당근,용평면,근채류,10,250,2500,1.371202231,1.290816457
2013,당근,진부면,근채류,20,500,2500,1.571337498,1.32398663
2013,당근,평창읍,근채류,0,0,0,0,0
2013,들깨,대관령면,특용작물,1,1,98,0.070603448,0.055236589
2013,들깨,대화면,특용작물,4,3.9,98,0.31615441,0.291101477
2013,들깨,미탄면,특용작물,42.3,41.5,98,9.04744562,16.99206438
2013,들깨,방림면,특용작물,15,14.7,98,0.866840836,0.849523377
2013,들깨,봉평면,특용작물,4.4,4.3,98,0.367904368,0.324110306
2013,들깨,용평면,특용작물,1.7,1.7,98,0.179490372,0.173072565
2013,들깨,진부면,특용작물,15.6,15.3,98,0.943745302,0.798840087
2013,들깨,평창읍,특용작물,16,15.7,98,1.208094293,3.40548929
